code,complexity,sex_restriction,minimum_age_months,maximum_age_months,description
0701020032,N,N,,,"ÓRTESE / COLETE CTLSO TIPO MILWAUKEE"
0701020040,N,N,,,"ORTESE / COLETE TIPO WILLIAMS"
0701020059,N,N,,,"ÓRTESE / COLETE TLSO TIPO KNIGHT"
0701020067,N,N,,,"ÓRTESE CRUROMALEOLAR INFANTIL EM POLIPROPILENO PARA IMOBILIZAÇÃO DE JOELHO EM EXTENSÃO ARTICULADA"
0701020075,N,N,,,"ÓRTESE CRUROMALEOLAR PARA LIMITAÇÃO DOS MOVIMENTOS DO JOELHO"
0701020083,I,I,0,239,"ÓRTESE CRUROPODÁLICA COM DISTRATOR PARA GENUVALGO / GENUVARO (INFANTIL E ADOLESCENTE)"
0701020091,N,N,,,"ÓRTESE DINÂMICA PELVICO-CRURAL TIPO ATLANTA / TORONTO"
0701020105,N,N,,,"ÓRTESE DINÂMICA SUROPODÁLICA TIPO MOLA DE CODEVILLE (UNILATERAL)"
0701020113,N,N,,,"ÓRTESE ESTÁTICA IMOBILIZADORA AXILO-PALMAR TIPO AEROPLANO"
0701020121,N,N,,,"ÓRTESE GENUPODÁLICO EM POLIPROPILENO TIPO SARMIENTO"
0701020130,N,N,,,"ÓRTESE HCTO TIPO MINERVA IMOBILIZADORA CERVICAL COM APOIO TORÁCICO (COLAR)."
0701020148,I,I,144,1571,"ÓRTESE METÁLICA CRUROPODÁLICA ADULTO"
0701020156,I,I,0,155,"ÓRTESE METÁLICA CRUROPODÁLICA (INFANTIL E ADOLESCENTE)"
0701020164,N,N,,,"ÓRTESE METALICA SUROPODÁLICA (INFANTIL)"
0701020172,N,N,,,"ÓRTESE PÉLVICO-PODÁLICA DE DESCARGA ISQUIÁTICA"
0701020180,I,I,0,239,"ÓRTESE PÉLVICO-PODÁLICA METÁLICA COM OU SEM APOIO ISQUIÁTICO (INFANTIL E ADOLESCENTE)"
0701020199,I,I,228,1571,"ÓRTESE PÉLVICO-PODÁLICA METÁLICA PARA ADULTO COM OU SEM APOIO ISQUIÁTICO"
0701020202,N,N,,,"ÓRTESE RÍGIDA PARA LUXAÇÃO CONGÊNITA DO QUADRIL"
0701020210,I,I,0,155,"ÓRTESE SUROPODÁLICA ARTICULADA EM POLIPROPILENO INFANTIL"
0701020229,I,I,228,1571,"ÓRTESE SUROPODÁLICA SEM ARTICULAÇÃO EM POLIPROPILENO (ADULTO)"
0701020237,I,I,0,239,"ÓRTESE SUROPODÁLICA SEM ARTICULAÇÃO EM POLIPROPILENO (INFANTIL)"
0701020245,I,I,144,1571,"ÓRTESE SUROPODÁLICA METÁLICA (ADULTO)"
0701020253,I,I,144,1571,"ÓRTESE SUROPODÁLICA UNILATERAL ARTICULADA EM POLIPROPILENO (ADULTO)"
0701020261,N,N,,,"ÓRTESE SUSPENSÓRIO DE PAVLIK"
0701020270,N,N,,,"ÓRTESE TIPO SARMIENTO PARA ÚMERO"
0701020288,N,N,,,"ÓRTESE TLSO / COLETE TIPO BOSTON"
0701020296,N,N,,,"ÓRTESE TLSO / TIPO COLETE EM METAL TIPO JEWETT"
0701020300,N,N,,,"ÓRTESE TLSO CORRETIVA TORACO-LOMBAR EM POLIPROPILENO"
0701020318,N,N,,,"ÓRTESE TLSO TIPO COLETE / JAQUETA DE RISSER"
0701020326,N,N,,,"ÓRTESE TORÁCICA COLETE DINÂMICA DE COMPRESSÃO TORÁCICA"
0701020334,N,N,,,"PRÓTESE CANADENSE ENDOESQUELÉTICA EM ALUMÍNIO OU AÇO (DESARTICULAÇÃO DO QUADRIL)"
0701020342,N,N,,,"PRÓTESE CANADENSE EXOESQUELETICA.(DESARTICULAÇÃO DO QUADRIL)"
0701020350,N,N,,,"PRÓTESE ENDOESQUELÉTICA PARA DESARTICULAÇÃO DE JOELHO EM ALUMÍNIO OU AÇO"
0701020369,N,N,,,"PRÓTESE ENDOESQUELÉTICA TRANSFEMURAL EM ALUMÍNIO OU AÇO"
0701020377,N,N,,,"PRÓTESE ENDOESQUELÉTICA TRANSTIBIAL TIPO PTB-PTS-KBM EM ALUMÍNIO OU AÇO"
0701020385,N,N,,,"PRÓTESE EXOESQUELÉTICA PARA DESARTICULAÇÃO DO JOELHO"
0701020393,N,N,,,"PRÓTESE EXOESQUELÉTICA PASSIVA PARA DESARTICULAÇÃO DO PUNHO OU AMPUTAÇÃO TRANSRADIAL"
0701020407,N,N,,,"PRÓTESE EXOESQUELÉTICA TRANSFEMURAL"
0701020415,N,N,,,"PRÓTESE EXOESQUELÉTICA TRANSTIBIAL COM COXAL OU MANGUITO DE COXA"
0701020423,N,N,,,"PRÓTESE EXOESQUELÉTICA TRANSTIBIAL TIPO PTB-PTS-KBM"
0701020431,N,N,,,"PRÓTESE FUNCIONAL ENDOESQUELÉTICA PARA AMPUTAÇÃO TRANSUMERAL"
0701020440,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA PARA DESARTICULAÇÃO DE COTOVELO (PUNHO DE ROSCA)"
0701020458,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA PARA DESARTICULAÇÃO DE COTOVELO (PUNHO UNIVERSO)."
0701020466,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA PARA AMPUTAÇÃO TRANSRADIAL."
0701020474,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA TRANSRADIAL COM GANCHO DE DUPLA FORCA."
0701020482,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA TRANSRADIAL COTO CURTO."
0701020490,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA TRANSRADIAL P/ PUNHO DE TROCA RÁPIDA COM GANCHO DE DUPLA FORCA"
0701020504,N,N,,,"PRÓTESE FUNCIONAL EXOESQUELÉTICA TRANSUMERAL"
0701020512,I,I,192,1571,"PRÓTESE MAMÁRIA"
0701020520,N,N,,,"PRÓTESE PARA AMPUTAÇÃO TIPO CHOPART"
0701020539,N,N,,,"PRÓTESE PASSIVA ENDOESQUELÉTICA PARA DESARTICULAÇÃO DE OMBRO E ESCAPULECTOMIA PARCIAL OU TOTAL"
0701020547,N,N,,,"PRÓTESE PASSIVA ENDOESQUELETICA TRANSUMERAL"
0701020555,N,N,,,"PRÓTESE PASSIVA PARA AMPUTAÇÃO PARCIAL DA MÃO"
0701020563,I,I,24,1571,"PRÓTESE TIPO PALMILHA PARA AMPUTAÇÃO EM NÍVEL DO ANTE PÉ"
0701020571,I,I,0,1571,"ADAPTAÇÃO DE OPM ORTOPÉDICA"
0701020580,I,I,0,1571,"MANUTENÇÃO DE OPM ORTOPÉDICA"
0701020598,N,N,,,"MATERIAIS ELÁSTICOS PARA MODELAGEM DE COTOS, CONTROLE CICATRICIAL OU CONTROLE DE EDEMA DE MEMBROS SUPERIORES E INFERIORES  FAIXA ELÁSTICA COMPRESSIVA."
0701020601,I,I,144,1571,"TÁBUA (PRANCHA) PARA TRANSFERÊNCIA"
0701020610,I,I,144,1571,"CINTA PARA TRANSFERÊNCIAS"
0701020628,I,I,144,1571,"ALMOFADA DE ASSENTO PARA PREVENÇÃO DE ÚLCERAS DE PRESSÃO EM CÉLULAS DE AR"
0701020636,I,I,144,1571,"ALMOFADA DE ASSENTO PARA CADEIRA DE RODAS PARA PREVENÇÃO DE ÚLCERAS DE PRESSÃO - SIMPLES"
0701020644,N,N,,,"MESA DE ATIVIDADES PARA CADEIRA DE RODAS (TÁBUA MESA)"
0701020652,I,I,144,1571,"BENGALA DE 4 PONTAS"
0701030011,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO DE CONDUÇÃO ÓSSEA CONVENCIONAL TIPO A"
0701030020,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO DE CONDUÇÃO ÓSSEA RETROAURICULAR TIPO A"
0701030038,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRA-AURICULAR TIPO A"
0701030046,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRA-AURICULAR TIPO B"
0701030054,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRA-AURICULAR TIPO C"
0701030062,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRACANAL TIPO A"
0701030070,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRACANAL TIPO B"
0701030089,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRACANAL TIPO C"
0701030097,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO MICROCANAL TIPO A"
0701030100,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO MICROCANAL TIPO B"
0701030119,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO MICROCANAL TIPO C"
0701030127,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO RETRO-AURICULAR TIPO A"
0701030135,N,N,,,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO RETRO-AURICULAR TIPO B"
0701030143,I,I,0,1571,"APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO RETRO-AURICULAR TIPO C"
0701030151,N,N,,,"MOLDE AURICULAR (REPOSIÇÃO)"
0701030160,N,N,,,"REPOSIÇÃO DE AASI EXTERNO DE CONDUÇÃO ÓSSEA CONVENCIONAL TIPO A"
0701030178,N,N,,,"REPOSIÇÃO DE AASI EXTERNO DE CONDUÇÃO ÓSSEA RETROAURICULAR TIPO A"
0701030186,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-AURICULAR TIPO A"
0701030194,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-AURICULAR TIPO B"
0701030208,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-AURICULAR TIPO C"
0701030216,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-CANAL TIPO A"
0701030224,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-CANAL TIPO B"
0701030232,N,N,,,"REPOSIÇÃO DE AASI EXTERNO INTRA-CANAL TIPO C"
0701030240,N,N,,,"REPOSIÇÃO DE AASI EXTERNO MICRO-CANAL TIPO A"
0701030259,N,N,,,"REPOSIÇÃO DE AASI EXTERNO MICRO-CANAL TIPO B"
0701030267,N,N,,,"REPOSIÇÃO DE AASI EXTERNO MICRO-CANAL TIPO C"
0701030275,N,N,,,"REPOSIÇÃO DE AASI EXTERNO RETROAURICULAR TIPO A"
0701030283,N,N,,,"REPOSIÇÃO DE AASI EXTERNO RETROAURICULAR TIPO B"
0701030291,N,N,,,"REPOSIÇÃO DE AASI EXTERNO RETROAURICULAR TIPO C"
0701030305,I,I,0,1571,"MANUTENÇÃO/ ADAPTAÇÃO DE OPM AUDITIVA"
0701030321,I,I,0,1571,"SISTEMA DE FREQUENCIA MODULADA PESSOAL"
0701030330,I,I,,,"ÁUDIO PROCESSADOR DA PRÓTESE AUDITIVA ANCORADA NO OSSO"
0701030348,I,I,,,"TROCA DO PROCESSADOR DE FALA P/ IMPLANTE COCLEAR MULTICANAL"
0701030356,I,I,228,1571,"LARINGE ELETRÔNICA PARA REABILITAÇÃO VOCAL"
0701040017,I,I,36,1571,"BENGALA ARTICULADA"
0701040025,N,N,,,"LENTE ESCLERAL PINTADA"
0701040033,I,I,36,1571,"LUPA DE APOIO COM OU SEM ILUMINAÇÃO"
0701040041,I,I,36,1571,"LUPA MANUAL COM OU SEM ILUMINAÇÃO"
0701040050,N,N,,,"ÓCULOS COM LENTES CORRETIVAS IGUAIS / MAIORES QUE 0,5 DIOPTRIAS"
0701040068,N,N,,,"PRÓTESE OCULAR"
0701040092,I,I,0,1571,"ÓCULOS COM LENTE FILTRANTE PARA ALBINOS"
0701040106,I,I,48,1571,"SISTEMAS TELESCÓPICOS BINOCULARES MONTADOS EM ARMAÇÃO COM FOCO AJUSTÁVEL"
0701040114,I,I,48,1571,"SISTEMAS TELESCÓPICOS MANUAL MONOCULAR COM FOCO AJUSTÁVEL"
0701040122,I,I,0,1571,"ÓCULOS COM LENTES ASFÉRICAS POSITIVAS"
0701040130,I,I,0,1571,"ÓCULOS COM LENTES ESFERO PRISMÁTICAS"
0701040149,I,I,0,1571,"ADAPTAÇÃO DE OPM OFTALMOLÓGICA"
0701040157,I,I,0,1571,"MANUTENÇÃO DE OPM OFTALMOLÓGICA"
0701050012,N,N,,,"BOLSA DE COLOSTOMIA FECHADA COM ADESIVO MICROPOROSO"
0701050020,N,N,,,"BOLSA DE COLOSTOMIA COM ADESIVO MICROPORO DRENAVEL"
0701050047,N,N,,,"CONJUNTO DE PLACA E BOLSA PARA OSTOMA INTESTINAL"
0701060018,N,N,,,"BARREIRAS PROTETORAS DE PELE SINTÉTICA E/OU MISTA EM FORMA DE PÓ / PASTA E/OU PLACA"
0701060026,N,N,,,"BOLSA COLETORA P/ UROSTOMIZADOS"
0701060034,N,N,,,"COLETOR URINÁRIO DE PERNA OU DE CAMA"
0701060042,I,I,0,1571,"CONJUNTO DE PLACA E BOLSA PARA UROSTOMIZADOS"
0701070013,I,I,96,1571,"APARELHO FIXO BILATERAL PARA FECHAMENTO DE DIASTEMA"
0701070021,I,I,60,1571,"APARELHO ORTOPÉDICO E ORTODÔNTICO REMOVÍVEL"
0701070030,I,I,72,1571,"APARELHO P/ BLOQUEIO MAXILO-MANDIBULAR"
0701070048,N,N,,,"COROA DE ACO E POLICARBOXILATO"
0701070056,N,N,,,"COROA PROVISORIA"
0701070064,I,I,24,1571,"MANTENEDOR DE ESPAÇO"
0701070072,I,I,144,1571,"PLACA OCLUSAL"
0701070080,I,I,48,1571,"PLANO INCLINADO"
0701070099,I,I,180,1571,"PROTESE PARCIAL MANDIBULAR REMOVIVEL"
0701070102,I,I,180,1571,"PROTESE PARCIAL MAXILAR REMOVIVEL"
0701070110,I,I,144,1571,"PROTESE TEMPORARIA"
0701070129,I,I,180,1571,"PROTESE TOTAL MANDIBULAR"
0701070137,I,I,180,1571,"PROTESE TOTAL MAXILAR"
0701070145,N,N,,,"PROTESES CORONARIAS / INTRA-RADICULARES FIXAS / ADESIVAS (POR ELEMENTO)"
0701070153,I,I,120,1571,"PRÓTESE DENTÁRIA SOBRE IMPLANTE"
0701070161,N,N,,,"APARELHO ORTOPÉDICO FIXO"
0701070170,N,N,,,"APARELHO ORTODÔNTICO FIXO"
0701070188,I,I,180,1571,"PRÓTESE TOTAL MAXILAR EM FLUXO DIGITAL"
0701070196,I,I,180,1571,"PRÓTESE TOTAL MANDIBULAR EM FLUXO DIGITAL"
0701070200,I,I,180,1571,"PRÓTESE PARCIAL MAXILAR REMOVÍVEL EM FLUXO DIGITAL"
0701070218,I,I,180,1571,"PRÓTESE PARCIAL MANDIBULAR REMOVÍVEL EM FLUXO DIGITAL"
0701070226,I,I,180,1571,"PRÓTESE PARCIAL REMOVÍVEL TEMPORÁRIA EM FLUXO DIGITAL"
0701070234,I,I,180,1571,"PRÓTESES CORONÁRIAS/INTRARRADICULARES FIXAS/ADESIVAS/SOBRE IMPLANTE (POR ELEMENTO) EM FLUXO DIGITAL"
0701070242,I,I,180,1571,"PRÓTESE PARCIAL FIXA, PROTOCOLO E OVERDENTURE SOBRE IMPLANTE EM FLUXO DIGITAL (POR ARCADA"
0701070250,I,I,180,1571,"PLACA OCLUSAL EM FLUXO DIGITAL"
0701080027,N,N,,,"PRÓTESE AURICULAR"
0701080043,I,I,180,1571,"PRÓTESE FIXA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL"
0701080051,N,N,,,"PRÓTESE PARA GRANDE PERDA MAXILAR"
0701080060,N,N,,,"PRÓTESE LABIAL"
0701080078,N,N,,,"PRÓTESE NASAL"
0701080086,N,N,,,"PRÓTESE ÓCULO-PALPEBRAL"
0701080094,I,I,180,1571,"PRÓTESE REMOVÍVEL EM PACIENTES COM ANOMALIAS CRÂNIO E BUCOMAXILOFACIAL"
0701080116,I,I,12,1571,"PRÓTESE MANDIBULAR"
0701080124,I,I,12,1571,"PRÓTESE PARA GRANDES PERDAS MAXILARES"
0701080132,I,I,72,1571,"PRÓTESE AURICULAR IMPLANTO SUPORTADA"
0701080140,N,N,,,"PRÓTESE EXTENSA DA FACE (2/3 DA FACE)"
0701080159,N,N,,,"PRÓTESE PARA GRANDE PERDA MAXILAR IMPLANTO SUPORTADA"
0701080167,N,N,,,"PRÓTESE LABIAL IMPLANTO SUPORTADA"
0701080175,N,N,,,"PRÓTESE NASAL IMPLANTO SUPORTADA"
0701080183,N,N,,,"PRÓTESE ÓCULO-PALPEBRAL IMPLANTO SUPORTADA"
0701080191,N,N,,,"PRÓTESE OBTURADORA PALATOFARINGEANA IMPLANTO SUPORTADA"
0701090014,N,N,,,"ÓRTESE HCO TIPO PHILADELPHIA PARA IMOBILIZAÇÃO DA REGIÃO CERVICAL"
0701090022,N,N,,,"SUBSTITUICAO DE ESPUMA E MEIA COSMETICA EM PROTESE ENDOESQUELETICA TRANSFEMURAL"
0701090030,N,N,,,"SUBSTITUICAO DE ESPUMA E MEIA COSMETICA EM PROTESE TRANSTIBIAL ENDOESQUELETICA."
0701090049,N,N,,,"SUBSTITUICAO DE ESPUMA E MEIA EM PROTESE ENDOESQUELETICA TRANSUMERAL"
0701090057,N,N,,,"SUBSTITUICAO DE LUVA COSMETICA P/ MAOS PROTETICAS"
0701090065,N,N,,,"SUBSTITUIÇÃO DE PÉ DE ADAPTAÇÃO DINÂMICA."
0701090073,N,N,,,"SUBSTITUIÇÃO DE PÉ SACH / ARTICULADO."
0701090081,N,N,,,"SUBSTITUIÇÃO DO ENCAIXE INTERNO FLEXÍVEL PARA PRÓTESE TRANSTIBIAL EXOESQUELETICA / ENDOESQUELETICA."
0701090090,N,N,,,"SUBSTITUIÇÃO/TROCA DO ENCAIXE PARA PRÓTESE TRANSFEMURAL ENDOESQUELETICA / EXOESQUELETICA."
0701090103,N,N,,,"SUBSTITUIÇÃO/TROCA DO CABO DE CONEXÃO DA PRÓTESE DE IMPLANTE COCLEAR"
0701090111,N,N,,,"SUBSTITUIÇÃO/TROCA DO COMPARTIMENTO/GAVETA DE BATERIAS DA PRÓTESE DE IMPLANTE COCLEAR"
0701090120,N,N,,,"CONSERTO DO COMPARTIMENTO/GAVETA DE BATERIAS DA PRÓTESE DE IMPLANTE COCLEAR"
0701090138,N,N,,,"SUBSTITUIÇÃO/TROCA DA ANTENA DA PRÓTESE DE IMPLANTE COCLEAR"
0701090146,N,N,,,"CONSERTO DA ANTENA DA PRÓTESE DE IMPLANTE COCLEAR"
0701090154,N,N,,,"SUBSTITUIÇÃO/TROCA DAS BATERIAS RECARREGÁVEIS DA PRÓTESE DE IMPLANTE COCLEAR"
0701090162,I,I,0,1571,"SUBSTITUIÇÃO/TROCA DO CONTROLE REMOTO DA PRÓTESE DE IMPLANTE COCLEAR"
0701090170,N,N,,,"CONSERTO DO CONTROLE REMOTO DA PRÓTESE DE IMPLANTE COCLEAR"
0701090189,N,N,,,"SUBSTITUIÇÃO/TROCA DO IMÃ DA ANTENA DA PRÓTESE DE IMPLANTE COCLEAR"
0701090197,N,N,,,"SUBSTITUIÇÃO/TROCA DO CARREGADOR DE BATERIA RECARREGÁVEL DA PRÓTESE DE IMPLANTE COCLEAR"
0701090200,N,N,,,"SUBSTITUIÇÃO/TROCA DO GANCHO DA PRÓTESE DE IMPLANTE COCLEAR"
0701090219,N,N,,,"SUBSTITUIÇÃO/TROCA DO GANCHO COM MICROFONE DA PRÓTESE DE IMPLANTE COCLEAR"
0701090227,I,I,0,1571,"SUBSTITUIÇÃO/TROCA DO DESUMIDIFICADOR DA PRÓTESE DE IMPLANTE COCLEAR"
0701090235,N,N,,,"CONSERTO DO PROCESSADOR DE FALA DA PRÓTESE DE IMPLANTE COCLEAR"
0701100010,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - LUVA C/ E S/ DEDOS ATE O PULSO"
0701100028,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS (MEIA ATE VIRILHA OU JOELHO)"
0701100036,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS (MEIO CANO OU CANO P E B) -(PECA)"
0701100044,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - LUVA C/ E S/ DEDOS ATE O OMBRO"
0701100052,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - MEIA (3/4) - PECA"
0701100060,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - MEIA- PERNA INTEIRA (PECA)"
0701100079,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - MEIA-CALCA COMPLETA (PECA)"
0701100087,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - TORAX C/ MANGAS (PECA)"
0701100095,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS - TORAX S/ MANGAS (PECA)"
0701100109,N,N,,,"MALHA COMPRESSIVA P/ TRATAMENTO SEQUENCIAL DE QUEIMADOS PARA CABECA E PESCOCO"
0702010014,I,I,,,"BALAO DESTACAVEL"
0702010022,I,I,,,"BOMBA IMPLANTAVEL DE INFUSAO DE FARMACOS NO SISTEMA NERVOSO CENTRAL"
0702010030,I,I,,,"CATETER ATRIAL / PERITONEAL"
0702010049,I,I,,,"CATETER GUIA CALIBRE 6F A 8F"
0702010057,I,I,,,"CATETER VENTRICULAR C/ RESERVATORIO"
0702010065,I,I,,,"CATETER VENTRICULAR ISOLADO"
0702010081,I,I,,,"CONECTOR EM Y / RETO"
0702010090,I,I,,,"CONJUNTO DE CATETER DE DRENAGEM EXTERNA E/OU MPIC"
0702010103,I,I,,,"CONJUNTO DE ELETRODO E EXTENSAO P/ ESTIMULACAO CEREBRAL"
0702010111,I,I,,,"CONJUNTO P/ HIDROCEFALIA DE BAIXO PERFIL"
0702010120,I,I,,,"CONJUNTO PADRAO P/ HIDROCEFALIA"
0702010138,I,I,,,"ESPIRAIS DE PLATINA"
0702010154,I,I,,,"GERADOR P/ ESTIMULACAO CEREBRAL"
0702010162,I,I,,,"INTRODUTOR 6FA 8F"
0702010170,I,I,,,"MICRO CATETER FLUXO DEPENDENTE"
0702010189,I,I,,,"MICRO CATETER P/ BALAO"
0702010197,I,I,,,"MICROBALAO DE REMODELAGEM"
0702010200,I,I,,,"SHUNT LOMBO-PERITONAL"
0702010219,I,I,,,"VALVULA PARA HIDROCEFALIA"
0702010227,I,I,,,"CLIP TEMPORÁRIO"
0702010235,I,I,,,"CLIP DE TITÂNIO PARA NEUROCIRURGIA"
0702010251,I,I,,,"RESERVATÓRIO COM CATETER PARA INFUSÃO DE FÁRMACOS"
0702020028,I,I,12,1571,"GOTEIRAS DENTAIS"
0702020036,I,I,24,1571,"GUIA SAGITAL"
0702020044,I,I,12,1571,"PLACA DE CONTENÇÃO"
0702020214,N,N,,,"FIXADOR DINÂMICO PARA MANDÍBULA"
0702020222,I,I,,,"SISTEMA PARA DISTRAÇÃO OSTEOGÊNICA MANDIBULAR"
0702030023,I,I,,,ANCORA
0702030031,I,I,,,"ARRUELA DENTEADA"
0702030040,I,I,,,"ARRUELA LISA"
0702030058,I,I,,,"ARRUELAS DE TITANIO PARA CIRURGIA DA COLUNA"
0702030066,I,I,,,"BARRA SACRAL"
0702030074,I,I,,,"CENTRALIZADOR PARA COMPONENTE FEMORAL CIMENTADO MODULAR"
0702030082,I,I,,,"CIMENTO C/ ANTIBIOTICO"
0702030090,I,I,,,"COMPONENTE ACETABULAR DE POLIETILENO CIMENTADO PRIMARIO / REVISAO"
0702030104,I,I,,,"COMPONENTE ACETABULAR METÁLICO DE FIXAÇÃO BIOLÓGICA PRIMÁRIA / REVISÃO"
0702030112,I,I,,,"COMPONENTE CEFALICO"
0702030120,I,I,,,"COMPONENTE CEFALICO / POLIETILENO / METAL P/ HEMIARTROPLASTIA BIPOLAR / METALICO P/ HEMIARTROPLASIA MONOPOLAR"
0702030139,I,I,,,"COMPONENTE CEFÁLICO PARA ARTROPLASTIA TOTAL DO QUADRIL (INCLUI PRÓTESE)"
0702030147,I,I,,,"COMPONENTE DE AUMENTO TIBIAL P/ REVISÃO DE PRÓTESE TOTAL DE JOELHO"
0702030155,I,I,,,"COMPONENTE DE AUMENTO FEMURAL P/ REVISÃO DE PRÓTESE TOTAL DE JOELHO"
0702030163,I,I,,,"COMPONENTE FEMORAL CIMENTADO MODULAR PRIMARIO"
0702030171,I,I,,,"COMPONENTE FEMORAL CIMENTADO MONOBLOCO TIPO CHARNLEY"
0702030180,I,I,,,"COMPONENTE FEMORAL DE REVISAO CIMENTADO / FIXACAO BIOLOGICA"
0702030198,I,I,,,"COMPONENTE FEMORAL MODULAR DE REVISAO CIMENTADA P/ ENXERTO IMPACTADO"
0702030201,I,I,,,"COMPONENTE FEMORAL MODULAR DE REVISAO NAO CIMENTADA P/ REVESTIMENTO TOTAL"
0702030210,I,I,,,"COMPONENTE FEMORAL NAO CIMENTADO MODULAR PRIMARIO"
0702030228,I,I,,,"COMPONENTE FEMORAL PRIMARIO CIMENTADO / FIXACAO BIOLOGICA"
0702030236,I,I,,,"COMPONENTE GLENOIDAL"
0702030244,I,I,,,"COMPONENTE PATELAR CIMENTADO / FIXACAO BIOLOGICA"
0702030252,I,I,,,"COMPONENTE TIBIAL DE REVISAO DE POLIETILENO"
0702030260,I,I,,,"COMPONENTE TIBIAL DE REVISAO METALICO CIMENTADO / FIXACAO BIOLOGICA EM CUNHA"
0702030279,I,I,,,"COMPONENTE TIBIAL PRIMARIO DE POLIETILENO"
0702030287,I,I,,,"COMPONENTE TIBIAL PRIMARIO METALICO CIMENTADO / FIXACAO BIOLOGICA"
0702030295,I,I,,,"COMPONENTE UMERAL CIMENTADO / FIXACAO BIOLOGICA"
0702030309,I,I,,,"COMPONENTE UMERAL CIMENTADO / FIXACAO BIOLOGICA DE REVISAO"
0702030317,I,I,,,"DISPOSITIVO ANTI-PROTRUSAO C/ ORIFICIOS P/ PARAFUSOS"
0702030325,I,I,,,"FIO OLIVADO P/ FIXADOR EXTERNO"
0702030333,I,I,,,"FIO TIPO STEINMAN ROSQUEADO"
0702030341,I,I,,,"FITA PARA RECONSTRUCAO LIGAMENTAR"
0702030350,I,I,,,"FIXADOR EXTERNO C/ SISTEMA DE ALONGAMENTO MONOFOCAL"
0702030368,I,I,,,"FIXADOR EXTERNO C/ SISTEMA DE CORRECAO ANGULAR E/OU ROTACIONAL"
0702030376,I,I,,,"FIXADOR EXTERNO C/ SISTEMA DE PEQUENOS FRAGMENTOS C/ SISTEMA DE CORRECAO ANGULAR"
0702030384,I,I,,,"FIXADOR EXTERNO CIRCULAR / SEMI-CIRCULAR"
0702030392,I,I,,,"FIXADOR EXTERNO HIBRIDO"
0702030406,I,I,,,"FIXADOR EXTERNO LINEAR"
0702030414,I,I,,,"FIXADOR EXTERNO P/ PUNHO"
0702030422,I,I,,,"FIXADOR EXTERNO TIPO PLATAFORMA - SISTEMA DE ALONGAMENTO / TRANSPLANTE OSSEO"
